CaseID,CaseNumber,CaseTypeId,CaseType,CaseWorkclassId,CaseWorkclass,CaseStatusId,CaseStatus,DateApplied,Address,Description
75CD7D60-E19D-462E-A727-562357D81FB2,2017-10771,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T15:24:00Z,2540 RIDLEY HOUSE CV LEANDER TX 78641,new house
69FA5EA4-2292-4AF7-9EAA-CDE797F1707F,2017-10773,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T18:09:00Z,3009 SILVERGRASS CV LEANDER TX 78641,sprinkler system
106C285F-C5C3-4503-82E2-9BAC652CFFB6,2017-10775,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T19:30:00Z,2509 LA MIRADA ST LEANDER TX 78641,New SFR
9FF7DAB7-DD8E-4DE5-B4F4-AF9BBC886936,2017-10776,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2017-04-04T20:17:00Z,2612 HUDSON LN LEANDER TX 78641,New House
6BC6356D-4682-430D-833B-959F888CB455,2017-10778,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T21:14:00Z,2641 GREATWOOD TRL LEANDER TX 78641,new house
424F2C70-A5C6-4F5B-A36C-1591F5A05186,2017-10779,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T21:36:00Z,2600 COUNCIL SPRINGS PASS LEANDER TX 78641,new house
F554B2CF-7752-4A7D-85B7-C1A042F3DF96,2017-10781,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-04T21:40:00Z,1708 SNYDER TRL LEANDER TX 78641,Pool and Patio
FAB5255D-6C70-4EA0-8098-4A931271A8D9,2017-10782,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T13:37:00Z,1328 VOLENTE LN LEANDER TX 78641,New House
AF4558D6-854F-4FD2-B154-341B4B9D9839,2017-10783,825dc9d6-4665-fe30-99dd-13b738992ffc,Solicitor/Peddler/Vendor,eff3a978-9581-a523-45da-69e202e7b17d,Solicitor/Peddler/Vendor,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T13:44:00Z,City of Leander Leander TX 78641,Door-to-door sales of Real Estate Services
87AABA00-DEE5-4E60-B2D0-6672DCFA1B65,2017-10784,d9ac0e33-8c70-288d-9da6-f2c906ac9210,Fire Suppression System - Legacy,a17ae9f5-e00b-dfe7-5a84-fdb9d415c82b,Legacy,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T14:23:00Z,449 SAN GABRIEL CAMPUS DR Leander TX 78641,FIRE SPRINKLER - ACC SAN GABRIEL CAMPUS
B816BAD2-E38B-45D6-A6F3-1E5A7AC953B0,2017-10786,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T14:59:00Z,2317 BELEN DR LEANDER TX 78641,New Res Construction
BA6A9C44-DD13-4D51-9BB7-3133D4CD8FAD,2017-10787,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T15:04:00Z,616 MISTFLOWER SPRINGS DR LEANDER TX 78641,New Single Family Residential
50F14451-A3EA-4C3B-AB17-B9FA25D053C4,2017-10788,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T15:09:00Z,2741 HONEYWOOD  DR LEANDER TX 78641,new house
EA5C0074-1F9E-4D8B-9AE2-E1D54141D5CB,2017-10789,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T15:19:00Z,1017 KERSEY DR LEANDER TX 78641,new irrigation system
6A715993-461D-4D82-B3A1-B9205985309D,2017-10791,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T15:34:00Z,432 MISTFLOWER SPRINGS DR LEANDER TX 78641,Irrigation Install
FAC18BF1-B212-40C8-BEEF-CD1B18F14590,2017-10792,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T15:38:00Z,1021 KERSEY DR LEANDER TX 78641,new irrigation system
9E1DEEA5-E379-43CC-AD30-6165DF76D2C8,2017-10793,eeb48252-b580-4b72-9a33-2af08fe1189c,Certificate of Occupancy,a14b1051-99b2-40a4-8e0b-dc103cd12d2b,Certificate of Occupancy,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T16:08:00Z,1901 S US 183 Unit F Leander TX 78641,Use existing space for childcare
2EEEDA4B-67AE-4AA4-ABB9-77AA4E491B69,2017-10794,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-05T17:07:00Z,2205 S BAGDAD RD LEANDER TX 78641,
55FD451A-260B-4A61-9A57-123A8CF97B48,2017-10795,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-05T17:17:00Z,2205 S BAGDAD RD LEANDER TX 78641,
216ADFA3-98F1-4430-B102-A7B725BA2F03,2017-10796,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T17:20:00Z,4329 BIG TREE TRL LEANDER TX 78641,New House
646BB27A-6CCD-4CD5-86C8-C05B3316F00A,2017-10797,ec249354-a23a-8181-184e-32083ff80181,BLD - Commercial - Remodel,395cc6c8-6f96-023b-2a67-a3b363c5d3e2,Remodel,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-05T17:22:00Z,101 E SONNY DR LEANDER TX 78641,Upper warehouse renovation
ADED0260-B891-4107-B126-758BCEA4145C,2017-10799,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T19:09:00Z,3221 VENEZIA VW LEANDER TX 78641,New House New House
57D4827D-7E72-4A27-A6E7-B568D142883C,2017-10800,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T19:19:00Z,3020 SILVERGRASS CV LEANDER TX 78641,New House
9829A6F6-47A6-4012-823E-4058C98BF773,2017-10801,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T19:28:00Z,2525 LONG LASSO PASS LEANDER TX 78641,New House
79BF8D1F-32B4-4450-9BF0-DEE8E7BA5F38,2017-10802,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T19:34:00Z,3028 DESERT SHADE BND LEANDER TX 78641,New House
1DC4C7EA-4105-4234-A902-7526C0BC1D4C,2017-10803,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-05T19:41:00Z,1304 YOUNTVILLE DR LEANDER TX 78641,swimming pool
C027C279-514D-4F04-A704-5E0C0DCC8E71,2017-10804,2d888c7d-c27e-ffa9-fd2a-1b44584d9f0a,Fire Annual Inspection - Home Foster Care,b9d89ab5-a15d-b1bc-06cf-aa3615875843,Home Foster Care,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T20:01:00Z,805 Lantana Lane Leander TX 78641,HOME FOSTER CARE - DAVID FREEMAN
9A5D1C22-9F5A-4221-99E0-F9931F4064C3,2017-10805,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T20:47:00Z,2429 PIAZZA PL LEANDER TX 78641,New House
0F5ED081-3FF6-4669-9198-4F7D9F36849F,2017-10806,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-05T21:02:00Z,2417 LA MIRADA ST LEANDER TX 78641,Irrigation installation
EC72E25C-0EF9-461E-80D0-08D13F6B3C84,2017-10807,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T13:42:00Z,3601 JUNIPER RIM RD LEANDER TX 78641,irrigation install
FD806E9C-61DE-436C-BFC1-ACF1320A2010,2017-10808,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T14:15:00Z,1729 ERIE DR LEANDER TX 78641,Install Irrigation System
4D96CC4F-3430-4059-BF12-BF53C9637877,2017-10809,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T14:42:00Z,1621 PINOT NOIR ST LEANDER TX 78641,NEW SNGL FAM
69680C00-8888-49FE-B226-27F873AA5E5C,2017-10810,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T14:59:00Z,1728 HOLLOWBACK DR LEANDER TX 78641,new home construction
AE35925B-C23B-4E82-B583-74AF8D142855,2017-10812,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T18:13:00Z,1036 HILLROSE DR LEANDER TX 78641,New HousE
F0B1FF3C-1511-4415-8E13-2ABB7265EC98,2017-10813,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Remodel,395cc6c8-6f96-023b-2a67-a3b363c5d3e2,Remodel,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-06T20:42:00Z,3913 VENETO CIR LEANDER TX 78641,MODEL HOME CONVERSION
B0D30154-2465-4420-A7D4-1A62EFF4F3A1,2017-10815,24e41058-5bd6-df47-0e0b-c4f38a4ceb5d,Pool  - Residential Pool/Spa,78bc4aac-c830-60b4-b853-a01c6e906654,Residential Pool/Spa,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-06T20:58:00Z,3616 VENEZIA VW LEANDER TX 78641,In-ground Gunite Pool with concrete deck
C171E09B-F310-443E-BE53-B4F52443D6FB,2017-10816,43ee3923-1a03-2e0d-df7c-33e2b9ec6a21,Electrical (Stand Alone),70633eeb-6076-c776-de44-f7277c18a69e,Standalone,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T14:18:00Z,2723 COSTA AZUL CV LEANDER TX 78641,50amp service for new spa
694C75BB-26E2-4517-B850-19D6AB32A235,2017-10819,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T05:00:00Z,15609 Ronald W Reagan Blvd B150 Leander TX 78641,
8193AC92-2769-42E2-97A0-C67F095E64DE,2017-10820,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:02:00Z,648 JOPPA RD LEANDER TX 78641,NEW HOME
DAEF5CB3-F3D1-4057-ADB9-8AFC91E96694,2017-10821,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:05:00Z,301 JOE BATES DR LEANDER TX 78641,NEW HOME
1523D46D-539C-4BEE-B2D1-8035852A218E,2017-10822,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:23:00Z,309 JOE BATES DR LEANDER TX 78641,NEW HOM
79AC6A96-2D3A-409A-861C-8EC9786DC785,2017-10823,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:30:00Z,304 CHALK KNOB MNR LEANDER TX 78641,NEW HOME
045E59D1-869C-47FF-BDB9-01D4C3B438B9,2017-10824,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:33:00Z,1728 ERIE DR LEANDER TX 78641,New House
93605B00-3D48-44B6-8986-C2027DFB1929,2017-10825,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T17:37:00Z,821 TABERNASH DR LEANDER TX 78641,New House
48A8715A-1807-4853-B326-B24DF7BEC605,2017-10826,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T05:00:00Z,1504 PINOT NOIR ST LEANDER TX 78641,New Irrigation
391199E6-FEF3-4988-A22F-570D2D143EF3,2017-10828,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-07T19:10:00Z,1825 CRYSTAL FALLS PKWY 100 LEANDER TX 78641,
BA2A86C5-0AA3-4A9F-BC5B-DB0BB2870B07,2017-10829,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T19:18:00Z,1808 BURR PKWY LEANDER TX 78641,new home construction
79004766-D2AD-45E6-AE23-26C66E7E046A,2017-10830,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-07T20:23:00Z,4180 US 183 LEANDER TX 78641,
E2FBA01A-4AF5-4EE5-A8E5-C5D825EAC01E,2017-10833,825dc9d6-4665-fe30-99dd-13b738992ffc,Solicitor/Peddler/Vendor,eff3a978-9581-a523-45da-69e202e7b17d,Solicitor/Peddler/Vendor,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-07T21:32:00Z,305 Denali Pass ste.C Cedar Park TX 78713,Real Estate
CBC35A8A-35BF-4087-AB1B-8787B7CF4AC9,2017-10835,2d888c7d-c27e-ffa9-fd2a-1b44584d9f0a,Fire Annual Inspection - Home Foster Care,b9d89ab5-a15d-b1bc-06cf-aa3615875843,Home Foster Care,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T13:03:00Z,2401 Tumbling River Dr Leander TX 78641,HOME FOSTER CARE - JANICE FELDER
69F4D5DF-A83E-45D8-9B93-E7E510FCE586,2017-10836,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T13:52:00Z,2437 CARRETERA DR LEANDER TX 78641,NEW SNGL FAM RES
204ABDB3-5600-4956-BD28-671EB034394D,2017-10838,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T14:09:00Z,501 FLINTLOCK DR LEANDER TX 78641,irrigation install
76FE7091-9676-4F9D-88BC-68BCFED83668,2017-10839,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T14:13:00Z,1740 ROWDY LOOP LEANDER TX 78641,New House
84A898B4-0EE6-40D2-AB99-F4444A1AE63A,2017-10840,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T14:20:00Z,512 CHITALPA ST LEANDER TX 78641,New House
9EE7E6DD-AF75-402E-9232-D38BB0DD88E9,2017-10841,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T14:34:00Z,932 ZAMORA RD LEANDER TX 78641,Irrigation installation
67948252-3D08-4B79-A4A9-8B02743FB1E0,2017-10842,607b1e14-17ba-09ab-1a51-a534a7cdd799,Mechanical (Stand Alone),70633eeb-6076-c776-de44-f7277c18a69e,Standalone,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T14:45:00Z,605 COUNTY CORK LN LEANDER TX 78641,REPLACE 4 TON COIL AND CONDENSER AND FURNACE
1521DDC1-A0F4-4B8F-A5B2-F48C33526759,2017-10843,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T15:57:00Z,2309 FOSSETTA VW LEANDER TX 78641,New House
3A89863D-FE6C-4824-8197-D1C14F06547B,2017-10844,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T05:00:00Z,1067 W SOUTH ST LEANDER TX 78641,front and back irrigation
84945C5A-CF15-4F48-AB0F-DDBD28AED01B,2017-10845,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T16:33:00Z,921 MELDA ST LEANDER TX 78641,New House
C0080D8F-CA9A-47FE-9A43-F575C1DB94A5,2017-10848,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T20:55:00Z,645 JOPPA RD LEANDER TX 78641,NEW HOME
F41B49E5-7271-4A49-8746-D35327427D59,2017-10849,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T20:59:00Z,4124 NOVELLA CV LEANDER TX 78641,New House
B0616165-767F-4902-A7C1-C3B2ED15FC23,2017-10851,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-10T21:59:00Z,612 PALMILLA ST LEANDER TX 78641,Irrigation Installation
C6631F96-CC04-463C-958B-C882494AD962,2017-10852,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T15:33:00Z,3500 EASY MONEY ST LEANDER TX 78641,New Irrigation
F9F84C3F-420E-4810-A2AD-BF1C4BAA2528,2017-10853,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Irrigation,bf9887ee-f7e0-af6a-4020-c7bbbbb46871,Irrigation,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T16:20:00Z,628 PALMILLA ST LEANDER TX 78641,Lawn Sprinklers
4EFE8850-DF6F-4EA7-BF39-502CAE0DE361,2017-10854,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T16:30:00Z,337 SOUTH BROOK DR LEANDER TX 78641,new home
193344B4-328E-43E1-9B92-AB1E3544AF94,2017-10855,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T16:59:00Z,2425 HIGH LONESOME LEANDER TX 78641,New House
8047557E-A716-4626-996D-4F7DE33FCB4E,2017-10856,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T17:07:00Z,365 SOUTH BROOK DR LEANDER TX 78641,new home
1453E863-3950-4A21-BF64-8787DF79D6B1,2017-10858,d9ac0e33-8c70-288d-9da6-f2c906ac9210,Fire Suppression System - Legacy,a17ae9f5-e00b-dfe7-5a84-fdb9d415c82b,Legacy,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T20:02:00Z,"2906 S Bagdad Rd., Suite 260 Leander TX 78641",FIRE SPRINKLER - 9 ROUNDS
F6FEDB4D-1836-4596-940B-1DCB3B2DF4AD,2017-10859,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-11T20:23:00Z,4216 VESPA CV LEANDER TX 78641,New House
A343ECFC-6A09-49FE-B490-5E87BA177333,2017-10860,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,b2cd9836-2368-412d-b584-40dfd4fe28c0,Void,2017-04-11T20:30:00Z,937 ZAMORA RD LEANDER TX 78641,NEW SNGL FAM
73AD91BE-F78B-488C-8CFC-695FD384738A,2017-10865,f5ad2e5e-ac67-f15e-16f8-a41c887076dd,BLD - Residential - Single Family New Construction,aa188010-545d-20cd-0750-74d569acaf16,Single Family New Construction,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-12T13:42:00Z,2432 LYLA LN LEANDER TX 78641,NEW HOME
116EE684-0AAD-4486-A9DA-695E27379B26,2017-10866,a5f44bf3-4fba-4b55-9e72-b0dc246f6a14,Sign Permit,b57e5881-7e9e-4b7c-bda5-7ac227627c99,Sign,486d9638-0665-4e42-80d7-070607fb046f,Expired,2017-04-12T14:09:00Z,200 N. Bagdad Rd Ste A & B Leander TX 78641,
60247F12-DA8E-4E62-AF8E-6C65754F0B6E,2017-10867,825dc9d6-4665-fe30-99dd-13b738992ffc,Solicitor/Peddler/Vendor,eff3a978-9581-a523-45da-69e202e7b17d,Solicitor/Peddler/Vendor,a99088bd-b9ae-4f5e-b7cd-995dcfb12ac3,Complete,2017-04-12T05:00:00Z,"3401 Royal Vista Blvd, Suite B-101 Round Rock TX 78681",Increase Awareness of business
